1611,299.32
1612,300.551
1613,301.874
1614,303.206
1615,304.563
1616,305.861
1617,307.237
1618,308.514
1619,309.748
1620,310.954
1621,312.109
1622,313.192
1623,314.159
1624,315.04
1625,315.837
1626,316.552
1627,317.174
1628,317.733
1629,318.227
1630,318.61
1631,318.945
1632,319.222
1633,319.451
1634,319.633
1635,319.736
1636,319.787
1637,319.8
1638,319.827
1639,319.785
1640,319.712
1641,319.608
1642,319.489
1643,319.369
1644,319.241
1645,319.085
1646,318.914
1647,318.693
1648,318.485
1649,318.28
1650,318.082
1651,317.891
1652,317.676
1653,317.446
1654,317.182
1655,316.934
1656,316.698
1657,316.462
1658,316.23
1659,316.021
1660,315.768
1661,315.534
1662,315.295
1663,315.049
1664,314.805
1665,314.586
1666,314.394
1667,314.168
1668,313.955
1669,313.744
1670,313.533
1671,313.334
1672,313.126
1673,312.92
1674,312.698
1675,312.51
1676,312.288
1677,312.077
1678,311.903
1679,311.714
1680,311.537
1681,311.339
1682,311.163
1683,311.023
1684,310.864
1685,310.716
1686,310.557
1687,310.41
1688,310.23
1689,310.093
1690,309.935
1691,309.808
1692,309.669
1693,309.534
1694,309.407
1695,309.273
1696,309.15
1697,309.002
1698,308.874
1699,308.742
1700,308.605
1701,308.504
1702,308.377
1703,308.276
1704,308.144
1705,308.033
1706,307.931
1707,307.828
1708,307.73
1709,307.637
1710,307.553
1711,307.461
1712,307.364
1713,307.241
1714,307.151
1715,307.076
1716,307.019
1717,306.946
1718,306.884
1719,306.81
1720,306.751
1721,306.69
1722,306.622
1723,306.571
1724,306.52
1725,306.428
1726,306.365
1727,306.313
1728,306.274
1729,306.201
1730,306.144
1731,306.067
1732,306.014
1733,305.98
1734,305.937
1735,305.876
1736,305.831
1737,305.809
1738,305.771
1739,305.74
1740,305.694
1741,305.644
1742,305.608
1743,305.571
1744,305.574
1745,305.549
1746,305.563
1747,305.551
1748,305.524
1749,305.49
1750,305.454
1751,305.439
1752,305.431
1753,305.437
1754,305.425
1755,305.422
1756,305.409
1757,305.393
1758,305.392
1759,305.381
1760,305.368
1761,305.367
1762,305.343
1763,305.324
1764,305.309
1765,305.296
1766,305.282
1767,305.279
1768,305.304
1769,305.312
1770,305.319
1771,305.318
1772,305.326
1773,305.341
1774,305.365
1775,305.367
1776,305.4
1777,305.415
1778,305.42
1779,305.435
1780,305.463
1781,305.472
1782,305.51
1783,305.511
1784,305.52
1785,305.524
1786,305.546
1787,305.579
1788,305.576
1789,305.601
1790,305.65
1791,305.702
1792,305.731
1793,305.754
1794,305.787
1795,305.839
1796,305.865
1797,305.887
1798,305.906
1799,305.928
1800,305.965
1801,306.002
1802,306.039
1803,306.074
1804,306.095
1805,306.135
1806,306.155
1807,306.213
1808,306.232
1809,306.242
1810,306.286
1811,306.352
1812,306.372
1813,306.376
1814,306.391
1815,306.437
1816,306.467
1817,306.503
1818,306.545
1819,306.587
1820,306.632
1821,306.679
1822,306.718
1823,306.773
1824,306.798
1825,306.847
1826,306.896
1827,306.944
1828,307.004
1829,307.047
1830,307.083
1831,307.107
1832,307.151
1833,307.203
1834,307.274
1835,307.343
1836,307.413
1837,307.448
1838,307.489
1839,307.538
1840,307.563
1841,307.608
1842,307.673
1843,307.712
1844,307.726
1845,307.77
1846,307.822
1847,307.87
1848,307.925
1849,307.988
1850,308.026
1851,308.053
1852,308.11
1853,308.164
1854,308.213
1855,308.271
1856,308.33
1857,308.36
1858,308.393
1859,308.463
1860,308.517
1861,308.56
1862,308.613
1863,308.657
1864,308.711
1865,308.774
1866,308.851
1867,308.906
1868,308.966
1869,309.034
1870,309.085
1871,309.112
1872,309.167
1873,309.22
1874,309.294
1875,309.333
1876,309.371
1877,309.422
1878,309.471
1879,309.542
1880,309.604
1881,309.653
1882,309.701
1883,309.774
1884,309.822
1885,309.886
1886,309.978
1887,310.031
1888,310.07
1889,310.131
1890,310.179
1891,310.227
1892,310.291
1893,310.337
1894,310.386
1895,310.462
1896,310.51
1897,310.562
1898,310.63
1899,310.713
1900,310.784
1901,310.861
1902,310.915
1903,310.992
1904,311.031
1905,311.095
1906,311.164
1907,311.228
1908,311.304
1909,311.378
1910,311.468
1911,311.513
1912,311.574
1913,311.636
1914,311.702
1915,311.736
1916,311.796
1917,311.861
1918,311.903
1919,311.986
1920,312.04
1921,312.104
1922,312.16
1923,312.222
1924,312.292
1925,312.347
1926,312.421
1927,312.471
1928,312.535
1929,312.599
1930,312.657
1931,312.731
1932,312.782
1933,312.854
1934,312.924
1935,312.972
1936,313.025
1937,313.084
1938,313.14
1939,313.207
1940,313.282
1941,313.365
1942,313.444
1943,313.502
1944,313.578
1945,313.64
1946,313.678
1947,313.751
1948,313.839
1949,313.915
1950,313.973
1951,314.032
1952,314.092
1953,314.142
1954,314.194
1955,314.267
1956,314.325
1957,314.414
1958,314.486
1959,314.524
1960,314.604
1961,314.684
1962,314.75
1963,314.802
1964,314.863
1965,314.933
1966,315.008
1967,315.087
1968,315.167
1969,315.206
1970,315.288
1971,315.345
1972,315.405
1973,315.463
1974,315.516
1975,315.588
1976,315.664
1977,315.735
1978,315.777
1979,315.855
1980,315.907
1981,315.97
1982,316.043
1983,316.133
1984,316.205
1985,316.267
1986,316.338
1987,316.403
1988,316.487
1989,316.554
1990,316.608
1991,316.668
1992,316.757
1993,316.842
1994,316.915
1995,316.975
1996,317.017
1997,317.076
1998,317.124
1999,317.182
2000,317.254
2001,317.362
2002,317.71
2003,317.863
2004,317.95
2005,317.982
2006,318.001
2007,318.018
2008,318.063
2009,318.127
2010,318.187
2011,318.228
2012,318.303
2013,318.385
2014,318.447
2015,318.506
2016,318.56
2017,318.611
2018,318.667
2019,318.736
2020,318.818
2021,318.905
2022,318.981
2023,319.03
2024,319.119
2025,319.169
2026,319.245
2027,319.312
2028,319.41
2029,319.482
2030,319.553
2031,319.619
2032,319.702
2033,319.792
2034,319.874
2035,319.956
2036,320.044
2037,320.138
2038,320.219
2039,320.309
2040,320.365
2041,320.452
2042,320.515
2043,320.567
2044,320.645
2045,320.72
2046,320.796
2047,320.903
2048,320.965
2049,321.048
2050,321.126
2051,321.198
2052,321.268
2053,321.341
2054,321.409
2055,321.504
2056,321.589
2057,321.649
2058,321.732
2059,321.837
2060,321.894
2061,321.969
2062,322.049
2063,322.125
2064,322.186
2065,322.256
2066,322.325
2067,322.408
2068,322.483
2069,322.533
2070,322.587
2071,322.683
2072,322.794
2073,322.886
2074,322.969
2075,323.046
2076,323.121
2077,323.218
2078,323.284
2079,323.356
2080,323.411
2081,323.491
2082,323.578
2083,323.643
2084,323.688
2085,323.754
2086,323.841
2087,323.931
2088,323.997
2089,324.068
2090,324.143
2091,324.209
2092,324.306
2093,324.388
2094,324.43
2095,324.498
2096,324.598
2097,324.644
2098,324.709
2099,324.799
2100,324.849
2101,324.89
2102,324.967
2103,325.028
2104,325.107
2105,325.184
2106,325.257
2107,325.312
2108,325.364
2109,325.453
2110,325.508
2111,325.56
2112,325.625
2113,325.705
2114,325.76
2115,325.803
2116,325.866
2117,325.922
2118,325.981
2119,326.056
2120,326.121
2121,326.158
2122,326.232
2123,326.292
2124,326.368
2125,326.444
2126,326.488
2127,326.563
2128,326.631
2129,326.688
2130,326.752
2131,326.806
2132,326.864
2133,326.913
2134,326.976
2135,327.044
2136,327.106
2137,327.16
2138,327.208
2139,327.251
2140,327.305
2141,327.359
2142,327.419
2143,327.488
2144,327.568
2145,327.62
2146,327.691
2147,327.722
2148,327.763
2149,327.832
2150,327.911
2151,327.975
2152,328.021
2153,328.099
2154,328.185
2155,328.231
2156,328.288
2157,328.349
2158,328.463
2159,328.497
2160,328.562
2161,328.603
2162,328.632
2163,328.674
2164,328.716
2165,328.767
2166,328.798
2167,328.851
2168,328.909
2169,328.978
2170,329.029
2171,329.08
2172,329.155
2173,329.211
2174,329.265
2175,329.357
2176,329.42
2177,329.477
2178,329.511
2179,329.552
2180,329.598
2181,329.639
2182,329.706
2183,329.767
2184,329.811
2185,329.875
2186,329.924
2187,329.99
2188,330.059
2189,330.103
2190,330.133
2191,330.197
2192,330.239
2193,330.267
2194,330.329
2195,330.376
2196,330.401
2197,330.462
2198,330.514
2199,330.576
2200,330.633
2201,330.681
2202,330.763
2203,330.817
2204,330.873
2205,330.915
2206,330.955
2207,330.989
2208,331.046
2209,331.115
2210,331.17
2211,331.208
2212,331.235
2213,331.272
2214,331.329
2215,331.368
2216,331.436
2217,331.478
2218,331.5
2219,331.529
2220,331.578
2221,331.629
2222,331.659
2223,331.709
2224,331.76
2225,331.799
2226,331.873
2227,331.928
2228,331.958
2229,331.995
2230,332.012
2231,332.064
2232,332.123
2233,332.16
2234,332.199
2235,332.242
